photo_id,filename,x1,y1,x2,y2,conf,blur_score,task,Score A,Score B,Score C,Load Factor,Activity score,Coupling Factor,RScore A,RScoreB,RScoreC,Frebascore
1494,"2_Demolisher 1,2__f001345__t014.jpg",567.694397,543.3305054,773.4222412,982.2453613,0.854219317,302.3072101,DEM,8,5,10,2.0,1.0,1.0,10.0,6.0,11.0,12.0
1495,"2_Demolisher 1,2__f001412__t014.jpg",573.9341431,548.7173462,775.5673218,991.418457,0.745030344,295.7378457,DEM,8,5,10,2.0,1.0,1.0,10.0,6.0,11.0,12.0
1496,"2_Demolisher 1,2__f001435__t014.jpg",563.9923096,553.6085815,776.4505005,981.178833,0.760523617,298.7278803,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1497,"2_Demolisher 1,2__f001473__t012.jpg",107.0686722,364.4037781,424.2430725,996.9649048,0.913214564,287.6337032,DEM,7,2,7,2.0,1.0,1.0,9.0,3.0,9.0,10.0
1498,"2_Demolisher 1,2__f001525__t014.jpg",589.3899536,655.46521,770.4164429,972.4276733,0.393100113,137.5556102,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1499,"2_Demolisher 1,2__f001592__t014.jpg",569.5994873,532.894165,790.9783325,978.1506348,0.835059106,291.814084,DEM,5,4,5,2.0,1.0,1.0,7.0,5.0,9.0,10.0
1501,"2_Demolisher 1,2__f001653__t012.jpg",122.7546692,368.1180725,422.078949,989.8579712,0.893688977,305.8086114,DEM,7,2,7,2.0,1.0,1.0,9.0,3.0,9.0,10.0
1517,"2_Demolisher 1,2__f002733__t012.jpg",0.0,338.17276,385.0359802,995.1657715,0.932431936,225.2481757,DEM,7,2,7,2.0,1.0,1.0,9.0,3.0,9.0,10.0
1519,"2_Demolisher 1,2__f002913__t012.jpg",81.57719421,287.1494446,318.0030518,1009.1745,0.897624314,266.4906633,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1520,"2_Demolisher 1,2__f002964__t016.jpg",519.3311768,544.8825684,735.7043457,970.6956177,0.69341439,271.7298651,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1521,"2_Demolisher 1,2__f003093__t012.jpg",67.84703064,425.2513733,295.5193787,996.8879395,0.905603528,276.1024222,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1522,"2_Demolisher 1,2__f003144__t016.jpg",519.7590332,534.5358276,738.090332,953.6547852,0.607556641,282.9072373,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1523,"2_Demolisher 1,2__f003273__t012.jpg",70.93881226,417.9230042,304.5896606,989.8704834,0.902525008,208.9208832,DEM,3,1,2,2.0,1.0,1.0,5.0,2.0,4.0,5.0
1524,"2_Demolisher 1,2__f003290__t016.jpg",579.3503418,706.406189,691.0001831,934.0513306,0.405640125,253.6680243,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1525,"2_Demolisher 1,2__f003313__t017.jpg",543.7127686,540.5834961,711.3482056,942.0631104,0.708745062,234.5346093,DEM,5,4,5,2.0,1.0,1.0,7.0,5.0,9.0,10.0
1526,"2_Demolisher 1,2__f003403__t017.jpg",590.0425415,571.7427979,763.576416,991.1942139,0.612223387,188.3786178,DEM,4,4,4,2.0,1.0,1.0,6.0,5.0,8.0,9.0
1527,"2_Demolisher 1,2__f003424__t017.jpg",600.9312134,568.7647705,773.7224121,988.3874512,0.644728303,127.4311564,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1528,"2_Demolisher 1,2__f003453__t012.jpg",100.3724823,373.5995178,343.9700012,1043.568237,0.887402415,218.803282,DEM,5,1,4,2.0,1.0,1.0,7.0,2.0,7.0,8.0
1529,"2_Demolisher 1,2__f003542__t012.jpg",310.8104858,584.6555786,511.4175415,994.5116577,0.886635482,777.1977829,DEM,6,1,6,2.0,1.0,1.0,8.0,2.0,8.0,9.0
1530,"2_Demolisher 1,2__f003561__t019.jpg",48.45845413,607.7872314,245.9335785,932.281311,0.832612455,306.3280596,DEM,7,4,8,2.0,1.0,1.0,9.0,5.0,10.0,11.0
1531,"2_Demolisher 1,2__f003648__t019.jpg",111.0571976,606.2857666,315.7713318,930.128479,0.84991926,1577.672151,DEM,6,5,8,2.0,1.0,1.0,8.0,6.0,10.0,11.0
1532,"2_Demolisher 1,2__f003650__t019.jpg",110.6445465,606.9842529,316.4155273,932.2382813,0.843633771,1419.990655,DEM,6,5,8,2.0,1.0,1.0,8.0,6.0,10.0,11.0
1533,"2_Demolisher 1,2__f003722__t012.jpg",449.1132202,547.7531128,619.7131348,976.6420288,0.870562971,1467.245942,DEM,6,1,6,2.0,1.0,1.0,8.0,2.0,8.0,9.0
1534,"2_Demolisher 1,2__f003738__t019.jpg",113.0932999,603.0944214,319.2210693,928.6941528,0.840734303,1586.930177,DEM,6,5,8,2.0,1.0,1.0,8.0,6.0,10.0,11.0
1535,"2_Demolisher 1,2__f003828__t019.jpg",152.084259,648.9491577,361.0460815,969.9282227,0.805490434,820.5004557,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1536,"2_Demolisher 1,2__f003830__t019.jpg",157.9685822,655.7174072,363.2307434,972.9207764,0.777625144,880.2651434,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1537,"2_Demolisher 1,2__f003864__t025.jpg",795.5328369,797.086731,940.2996826,1064.265747,0.65225786,645.4557334,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1538,"2_Demolisher 1,2__f003865__t025.jpg",799.9213257,799.138855,942.399231,1062.786743,0.663276017,548.1585001,DEM,4,4,4,2.0,1.0,1.0,6.0,5.0,8.0,9.0
1539,"2_Demolisher 1,2__f003902__t012.jpg",526.2861938,669.9481812,734.9459229,1067.547363,0.883863151,411.0243042,DEM,7,2,7,2.0,1.0,1.0,9.0,3.0,9.0,10.0
1540,"2_Demolisher 1,2__f003918__t019.jpg",194.8544769,674.6026611,426.9250183,995.2904053,0.874008775,466.9057125,DEM,6,4,7,2.0,1.0,1.0,8.0,5.0,10.0,11.0
1541,"2_Demolisher 1,2__f003961__t025.jpg",814.5614624,773.3884277,942.4927368,1038.715088,0.557292104,820.9792807,DEM,7,7,9,2.0,1.0,1.0,9.0,8.0,11.0,12.0
1542,"2_Demolisher 1,2__f004010__t019.jpg",194.0446472,648.6890259,420.3256226,970.3430176,0.835304379,370.3887901,DEM,7,4,8,2.0,1.0,1.0,9.0,5.0,10.0,11.0
1543,"2_Demolisher 1,2__f004044__t025.jpg",767.0671997,715.6477661,867.394165,991.6596069,0.585509837,578.0817069,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1544,"2_Demolisher 1,2__f004045__t025.jpg",764.1640625,713.8711548,865.6172485,993.8634033,0.533205509,629.0296364,DEM,7,7,9,2.0,1.0,1.0,9.0,8.0,11.0,12.0
1545,"2_Demolisher 1,2__f004082__t012.jpg",440.7646484,582.1293945,620.0202637,992.5273438,0.837385654,606.3624183,DEM,7,1,7,2.0,1.0,1.0,9.0,2.0,9.0,10.0
1546,"2_Demolisher 1,2__f004152__t025.jpg",899.4406738,783.7131348,990.057251,1069.203735,0.60094738,677.6581579,DEM,5,5,6,2.0,1.0,1.0,7.0,6.0,9.0,10.0
1547,"2_Demolisher 1,2__f004190__t019.jpg",220.1081696,710.9649658,429.8699951,1020.665222,0.863702714,690.4776756,DEM,7,4,8,2.0,1.0,1.0,9.0,5.0,10.0,11.0
1548,2_Demolisher 1_1__f000006__t001.jpg,284.692627,314.1625061,765.4527588,1165.543945,0.904937804,103.1284468,DEM,5,4,5,2.0,1.0,1.0,7.0,5.0,9.0,10.0
1550,2_Demolisher 1_2__f000051__t002.jpg,364.1247559,389.0202637,814.1807861,1165.513794,0.546989739,102.5862238,DEM,6,4,7,2.0,1.0,1.0,8.0,5.0,10.0,11.0
1553,2_Demolisher 1_2__f000962__t004.jpg,263.3650513,487.816803,766.338501,1280.473022,0.887902141,117.193042,DEM,5,4,5,2.0,1.0,1.0,7.0,5.0,9.0,10.0
1555,2_Demolisher 1_2__f001142__t004.jpg,294.1538086,481.9639893,764.8314819,1264.205322,0.704823196,129.6091645,DEM,5,5,6,2.0,1.0,1.0,7.0,6.0,9.0,10.0
1557,2_Demolisher 1_2__f001322__t004.jpg,351.9872131,494.9295349,780.6347656,1244.754883,0.684487522,112.2182909,DEM,5,5,6,2.0,1.0,1.0,7.0,6.0,9.0,10.0
1558,2_Demolisher 1_2__f001502__t004.jpg,352.5418701,406.3973999,775.0716553,1208.01001,0.820322752,120.2433251,DEM,6,5,8,2.0,1.0,1.0,8.0,6.0,10.0,11.0
1559,2_Demolisher 1_2__f001682__t004.jpg,368.4467468,429.0513611,778.791687,1192.480103,0.789857209,103.2484905,DEM,6,5,8,2.0,1.0,1.0,8.0,6.0,10.0,11.0
1560,2_Demolisher 1_2__f001775__t005.jpg,58.76589966,1.531654596,408.5453796,865.9946899,0.911017358,119.9901284,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1562,2_Demolisher 1_2__f001955__t005.jpg,65.71596527,0.532254457,411.8590088,856.3139648,0.927108228,107.4933858,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1564,2_Demolisher 1_2__f002135__t005.jpg,45.13196945,0.018672589,388.1022949,888.0877075,0.894674063,111.6997988,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1566,2_Demolisher 1_3__f000027__t001.jpg,6.815107346,146.150589,301.5927429,1057.807007,0.913219988,109.9734086,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1567,2_Demolisher 1_3__f000117__t001.jpg,7.398015499,133.2756653,307.4804688,1050.049316,0.922924578,110.8494994,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1568,2_Demolisher 1_3__f000197__t001.jpg,6.209122658,119.7063522,292.1268311,1041.945923,0.908507347,102.6508559,DEM,4,1,3,2.0,1.0,1.0,6.0,2.0,6.0,7.0
1569,2_Demolisher 1_3__f000297__t001.jpg,47.22661591,100.0655975,313.3867188,1048.068115,0.910299182,109.3243268,DEM,3,1,2,2.0,1.0,1.0,5.0,2.0,4.0,5.0
1570,2_Demolisher 1_3__f000330__t002.jpg,316.78479,585.2333984,745.8389893,1247.645752,0.797369421,102.501374,DEM,7,5,9,2.0,1.0,1.0,9.0,6.0,10.0,11.0
1571,2_Demolisher 1_3__f000420__t002.jpg,409.0571289,590.697876,772.8897705,1248.32605,0.810429573,115.5314423,DEM,8,5,10,2.0,1.0,1.0,10.0,6.0,11.0,12.0
1572,2_Demolisher 1_3__f000491__t002.jpg,386.4502563,556.3945313,772.774353,1242.588745,0.874089062,103.5514844,DEM,8,5,10,2.0,1.0,1.0,10.0,6.0,11.0,12.0
1573,2_Demolisher 1_3__f000510__t002.jpg,395.0664673,560.4022827,783.869812,1244.959106,0.880421698,114.8036246,DEM,8,5,10,2.0,1.0,1.0,10.0,6.0,11.0,12.0
1574,2_Demolisher 2 Solo__f000348__t001.jpg,211.7953033,151.0560303,772.6792603,1431.474121,0.903267086,113.7693851,DEM,7,2,7,2.0,1.0,1.0,9.0,3.0,9.0,10.0
1575,2_Demolisher 2 Solo__f000528__t001.jpg,244.7778931,104.1465225,808.3949585,1377.555054,0.923659682,114.1276476,DEM,7,2,7,2.0,1.0,1.0,9.0,3.0,9.0,10.0
1576,2_Demolisher 2 Solo__f000708__t001.jpg,273.2001343,101.6132126,846.4456787,1365.000488,0.91125232,106.6447398,DEM,6,2,6,2.0,1.0,1.0,8.0,3.0,8.0,9.0
1577,2_Demolisher 2 Solo__f000888__t001.jpg,349.6109619,79.53204346,871.8913574,1376.021606,0.880131602,113.7114959,DEM,5,2,4,2.0,1.0,1.0,7.0,3.0,7.0,8.0
1578,2_Demolisher 2 Solo__f001248__t001.jpg,328.1754456,121.4640656,868.2629395,1424.872437,0.903678715,149.0954955,DEM,6,1,6,2.0,1.0,1.0,8.0,2.0,8.0,9.0
1579,2_Demolisher 2 Solo__f001428__t001.jpg,298.6390686,120.6772156,860.2246094,1431.101318,0.923546374,124.6424657,DEM,7,1,7,2.0,1.0,1.0,9.0,2.0,9.0,10.0
1582,2_Demolisher 2 Solo__f001608__t001.jpg,298.8621216,102.6110001,883.3457031,1400.066284,0.918241501,117.758605,DEM,7,1,7,2.0,1.0,1.0,9.0,2.0,9.0,10.0
1586,2_Demolisher 2 Solo__f001788__t001.jpg,145.8181152,38.13127136,711.8926392,1405.414307,0.915874898,138.2110104,DEM,5,1,4,2.0,1.0,1.0,7.0,2.0,7.0,8.0
1587,2_Demolisher 2 Solo__f001968__t001.jpg,139.6517944,195.2601929,763.1851807,1470.133545,0.911609113,105.3378389,DEM,5,1,4,2.0,1.0,1.0,7.0,2.0,7.0,8.0
1588,2_Demolisher 2 Solo__f002148__t001.jpg,159.4885712,58.90852356,827.56604,1432.518311,0.897053659,119.8693046,DEM,5,1,4,2.0,1.0,1.0,7.0,2.0,7.0,8.0
1591,2_Demolisher 2 Solo__f002423__t010.jpg,0.0,0.0,157.9035034,823.3109131,0.868527591,118.3963912,DEM,3,2,3,2.0,1.0,1.0,5,3,4,5
1593,2_Demolisher 2 Solo__f002508__t001.jpg,215.8888702,95.8289566,716.1806641,1332.284912,0.915205002,129.2299429,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
1596,2_Demolisher 2 Solo__f002688__t001.jpg,281.9841309,2.053470135,781.3067627,1261.734253,0.889779329,112.4760872,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
1597,2_Demolisher 2 Solo__f002693__t010.jpg,86.52229309,0.034938805,329.1633911,651.8190308,0.845012426,131.8373654,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1598,2_Demolisher 2 Solo__f002786__t010.jpg,30.64720154,0.217443913,265.0598755,557.6827393,0.910000443,116.7880401,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1599,2_Demolisher 2 Solo__f002868__t001.jpg,288.6426086,44.31086731,821.6724243,1316.128784,0.906374633,130.629025,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
1601,2_Demolisher 2 Solo__f003048__t001.jpg,304.1888123,79.44937134,839.9396973,1336.113159,0.897885442,146.900414,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
1603,2_Demolisher 2 Solo__f003228__t001.jpg,313.2944336,85.84566498,845.3181152,1334.892456,0.917760968,120.6276424,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
1604,2_Demolisher 2 Solo__f003408__t001.jpg,306.0033569,55.38038635,850.8817749,1324.594238,0.91489768,148.1390048,DEM,6,2,6,2.0,1.0,1.0,8,3,8,9
1605,2_Demolisher 2 Solo__f003588__t001.jpg,344.6734619,86.52218628,869.2512207,1372.08728,0.900885701,117.3176347,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
1607,2_Demolisher 3__f000107__t001.jpg,197.2667084,261.3214722,801.0639038,1288.532959,0.945316374,146.1193967,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1612,2_Demolisher 3__f000287__t001.jpg,209.9664917,228.9126129,804.5469971,1248.464966,0.9394449,122.8164287,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1614,2_Demolisher 3__f000467__t001.jpg,226.6737061,171.793396,830.9331055,1176.189331,0.936895788,129.8212567,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1618,2_Demolisher 3__f000647__t001.jpg,235.8153381,122.8325577,829.8624268,1155.459229,0.927303493,129.8519341,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1623,2_Demolisher 3__f000827__t001.jpg,216.2453766,135.6631775,827.3002319,1150.138184,0.93797946,134.1793146,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1629,2_Demolisher 3__f001007__t001.jpg,189.5402985,136.3981018,779.6286621,1150.183594,0.926549017,110.240481,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1634,2_Demolisher 3__f001187__t001.jpg,25.7540226,240.832901,673.0176392,1154.30249,0.93696332,110.5553086,DEM,7,5,9,2.0,1.0,1.0,9,6,10,11
1637,2_Demolisher 3__f001367__t001.jpg,119.4826126,241.3919983,721.4523315,1116.553101,0.935700059,105.7268902,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
1638,2_Demolisher 3__f001547__t001.jpg,161.2500916,200.0829315,782.9134521,1127.53418,0.940546811,132.3553233,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1639,2_Demolisher 3__f001727__t001.jpg,213.9494629,210.1158295,846.1708984,1145.879028,0.949036837,108.9320275,DEM,7,4,8,2.0,1.0,1.0,9,5,10,11
1640,"2_Demolisher 4,5,6__f000017__t003.jpg",211.3235321,225.2565765,569.1179199,871.7444458,0.732500017,2302.121354,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1641,"2_Demolisher 4,5,6__f000041__t003.jpg",183.9937592,215.1971893,496.7135315,907.0077515,0.847038388,2413.00125,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1642,"2_Demolisher 4,5,6__f000046__t001.jpg",720.6190186,292.1522827,954.2181396,703.4492188,0.830452323,2548.542897,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1643,"2_Demolisher 4,5,6__f000066__t002.jpg",1013.241028,315.9411011,1333.907227,684.6403198,0.90416193,2416.930489,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1644,"2_Demolisher 4,5,6__f000093__t001.jpg",725.3972778,299.4057312,962.0302734,709.5250854,0.778189063,2525.161867,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1645,"2_Demolisher 4,5,6__f000106__t002.jpg",1026.33667,319.3319397,1336.017944,691.6283569,0.841693461,2376.246793,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
1646,"2_Demolisher 4,5,6__f000131__t003.jpg",222.6226501,203.8763123,517.5661011,876.3693237,0.86660111,2299.393859,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1647,"2_Demolisher 4,5,6__f000156__t002.jpg",1027.046631,303.9919128,1346.574097,686.1118774,0.887110114,2521.16803,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1648,"2_Demolisher 4,5,6__f000183__t001.jpg",739.1437988,306.0602417,971.9746094,721.3504028,0.508499861,2545.045112,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1649,"2_Demolisher 4,5,6__f000197__t003.jpg",216.0611877,209.5786591,535.3153687,853.6271973,0.901910007,2515.41384,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1650,"2_Demolisher 4,5,6__f000221__t003.jpg",214.7926025,218.5973511,544.6575928,847.3080444,0.893219829,2538.633663,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1651,"2_Demolisher 4,5,6__f000226__t001.jpg",715.5187378,273.8210144,940.2536621,680.7575073,0.900846243,2392.589732,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1652,"2_Demolisher 4,5,6__f000246__t002.jpg",1036.805176,287.3316956,1361.406372,634.5631104,0.888794899,2570.581074,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1653,"2_Demolisher 4,5,6__f000273__t001.jpg",727.0166626,267.2642822,958.1907349,683.6873169,0.863077521,2469.887624,DEM,3,4,3,2.0,1.0,1.0,5,5,6,7
1654,"2_Demolisher 4,5,6__f000286__t002.jpg",1041.485107,291.7424011,1373.744019,666.6338501,0.893262148,2547.408618,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1655,"2_Demolisher 4,5,6__f000311__t003.jpg",238.6390839,228.2593994,583.4170532,854.1716309,0.886271894,2546.728324,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1656,"2_Demolisher 4,5,6__f000336__t002.jpg",1048.658569,291.7555542,1373.165894,655.0001831,0.898424745,2487.048145,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1657,"2_Demolisher 4,5,6__f000363__t001.jpg",757.0257568,284.5325317,991.3228149,682.4393311,0.880609453,2573.576136,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1658,"2_Demolisher 4,5,6__f000377__t003.jpg",236.7774048,238.4664764,580.1123047,823.4058838,0.874955595,2396.659625,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1659,"2_Demolisher 4,5,6__f000401__t003.jpg",154.9253082,239.2392426,529.7501221,875.5467529,0.845946133,2477.792044,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1660,"2_Demolisher 4,5,6__f000406__t001.jpg",695.991272,248.0373688,956.8989258,672.9380493,0.888377905,2475.668585,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1661,"2_Demolisher 4,5,6__f000426__t002.jpg",953.3492432,268.4792786,1287.566772,637.5856934,0.826033413,2360.211081,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1662,"2_Demolisher 4,5,6__f000453__t001.jpg",661.6105957,259.1819153,941.0499878,669.4832764,0.900292933,2548.570543,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1663,"2_Demolisher 4,5,6__f000466__t002.jpg",950.7922974,259.1143494,1287.750732,644.937439,0.912216008,2430.755276,DEM,6,4,7,2.0,1.0,1.0,8,5,10,11
1664,"2_Demolisher 4,5,6__f000491__t003.jpg",101.1717758,236.2488098,474.4577026,846.3516235,0.932433784,2433.896189,DEM,5,5,6,2.0,1.0,1.0,7,6,9,10
1665,"2_Demolisher 4,5,6__f000516__t002.jpg",960.4141846,243.5748138,1277.026855,654.6555176,0.89910382,2593.680363,DEM,5,5,6,2.0,1.0,1.0,7,6,9,10
1666,"2_Demolisher 4,5,6__f000557__t003.jpg",115.5231628,186.8730164,454.4087524,844.0822754,0.900242567,2536.727746,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1667,"2_Demolisher 4,5,6__f000586__t001.jpg",694.1160278,237.8067017,1003.240417,669.454895,0.908534169,2367.975222,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1668,"2_Demolisher 4,5,6__f000646__t002.jpg",1001.430603,226.3675995,1310.627686,634.3380737,0.742296875,2442.633597,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1669,"2_Demolisher 4,5,6__f000672__t007.jpg",1113.465698,170.1329803,1480.556763,947.7376099,0.869390488,2413.853942,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
1670,"2_Demolisher 4,5,6__f000824__t007.jpg",236.4732056,2.031499863,563.2249146,687.7896118,0.719182014,2125.237787,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1671,"2_Demolisher 4,5,6__f000895__t011.jpg",1045.232056,106.6240692,1391.184937,517.9414673,0.909957409,2545.113495,DEM,5,4,5,2.0,1.0,1.0,7,5,9,10
1672,"2_Demolisher 4,5,6__f000896__t013.jpg",760.6561279,101.0124588,1023.654419,626.2207031,0.91196996,2388.650839,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1673,"2_Demolisher 4,5,6__f001004__t007.jpg",81.58887482,22.07836914,483.7973328,834.6595459,0.90773344,2294.029427,DEM,3,2,3,2.0,1.0,1.0,5,3,4,5
1674,"2_Demolisher 4,5,6__f001057__t018.jpg",0.0,188.0934143,44.02548599,336.7422791,0.636761487,2464.887534,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1675,"2_Demolisher 4,5,6__f001075__t011.jpg",1153.912476,1.859253287,1426.157104,594.5935669,0.918396294,2431.783532,DEM,2,1,1,2.0,1.0,1.0,4,2,4,5
1676,"2_Demolisher 4,5,6__f001076__t013.jpg",853.7853394,135.7508545,1124.549438,689.7810669,0.903904378,2587.074316,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1677,"2_Demolisher 4,5,6__f001132__t018.jpg",30.70060921,203.2922058,96.11365509,353.1492004,0.547948122,2338.825532,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
1678,"2_Demolisher 4,5,6__f001147__t018.jpg",51.89339447,209.4971466,117.1282883,362.1945496,0.580771804,2437.705893,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1679,"2_Demolisher 4,5,6__f001184__t007.jpg",227.4424438,95.1098175,559.5303345,874.0782471,0.884421051,2196.460496,DEM,3,2,3,2.0,1.0,1.0,5,3,4,5
1680,"2_Demolisher 4,5,6__f001237__t018.jpg",77.81577301,203.3148956,131.7824707,359.8405151,0.65192312,2325.680105,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1681,"2_Demolisher 4,5,6__f001255__t011.jpg",1243.773071,36.05901337,1475.42688,673.0592651,0.885421693,2290.668163,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1682,"2_Demolisher 4,5,6__f001256__t013.jpg",915.2407227,411.8658752,1249.769653,878.7703857,0.880949855,2213.238914,DEM,7,5,9,2.0,1.0,1.0,9,6,10,11
1683,"2_Demolisher 4,5,6__f001296__t018.jpg",95.35555267,202.1990662,145.2157288,355.5656128,0.43427819,2271.402157,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
1685,"2_Demolisher 4,5,6__f001348__t023.jpg",101.9043274,198.2391663,154.4689636,353.2430115,0.617671907,2201.807879,DEM,2,1,1,2.0,1.0,1.0,4,2,4,5
1686,"2_Demolisher 4,5,6__f001364__t007.jpg",260.5762939,182.1911011,590.6459961,870.3230591,0.869457603,2216.127926,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1687,"2_Demolisher 4,5,6__f001364__t022.jpg",3.74322629,212.7705841,50.07902145,362.1965637,0.765805364,2216.127926,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
1688,"2_Demolisher 4,5,6__f001402__t022.jpg",24.09014511,210.6864929,79.64011383,358.5800781,0.745069206,2315.004504,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1689,"2_Demolisher 4,5,6__f001435__t011.jpg",1287.269409,22.9383564,1461.586548,674.6956787,0.816203654,2167.608553,DEM,5,1,4,2.0,1.0,1.0,7,2,7,8
1690,"2_Demolisher 4,5,6__f001436__t013.jpg",983.3516846,105.1182709,1207.553833,691.6536255,0.913947642,2260.891397,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1691,"2_Demolisher 4,5,6__f001438__t023.jpg",122.5757141,256.7304993,160.6486816,357.2659912,0.57175225,2233.211277,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
1692,"2_Demolisher 4,5,6__f001466__t024.jpg",250.5114441,212.0713043,404.4222412,618.7703857,0.765992463,2130.785757,DEM,4,2,4,2.0,1.0,1.0,6,3,6,7
1693,"2_Demolisher 4,5,6__f001471__t023.jpg",113.2653046,210.8282318,168.7826385,361.0879211,0.728289187,2284.934528,DEM,6,1,6,2.0,1.0,1.0,8,2,8,9
1694,"2_Demolisher 4,5,6__f001492__t022.jpg",55.44608688,208.2519073,117.1061707,361.7975769,0.627993345,2219.426254,DEM,3,1,2,2.0,1.0,1.0,5,2,4,5
1695,"2_Demolisher 4,5,6__f001532__t022.jpg",23.74827576,208.4435577,96.96865082,355.0388794,0.477620304,2243.474021,DEM,4,1,3,2.0,1.0,1.0,6,2,6,7
1696,"2_Demolisher 4,5,6__f001544__t007.jpg",362.0103455,157.786438,633.3783569,872.8165283,0.905874312,2249.532941,DEM,4,4,4,2.0,1.0,1.0,6,5,8,9
1697,"2_Demolisher 4,5,6__f001556__t024.jpg",60.20688248,274.4613953,365.2973022,662.3690186,0.859694004,2194.721044,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
1698,"2_Demolisher 4,5,6__f001564__t024.jpg",86.33111572,278.2389526,378.9592896,660.0947876,0.807736993,2192.237075,DEM,8,5,10,2.0,1.0,1.0,10,6,11,12
